ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
943	"ENSMUSG00000018412.16"	"Kansl1"	chr11	-	104368679	104368778	104357480	104357596	104378684	104378826
944	"ENSMUSG00000018412.16"	"Kansl1"	chr11	-	104378684	104378826	104357480	104357596	104423921	104425293
945	"ENSMUSG00000018412.16"	"Kansl1"	chr11	-	104423921	104425293	104378684	104378826	104441724	104442291
946	"ENSMUSG00000018412.16"	"Kansl1"	chr11	-	104426423	104426468	104424936	104425293	104441724	104442291
947	"ENSMUSG00000018412.16"	"Kansl1"	chr11	-	104426423	104426468	104424936	104425293	104467638	104467991
950	"ENSMUSG00000061474.11"	"Mrps36"	chr13	-	100739013	100739195	100736076	100736273	100741167	100741231
951	"ENSMUSG00000061474.11"	"Mrps36"	chr13	-	100739013	100739201	100735954	100736273	100741167	100741231
952	"ENSMUSG00000061474.11"	"Mrps36"	chr13	-	100743788	100743824	100741167	100741231	100744529	100744588
953	"ENSMUSG00000096056.1"	"RP23-440J15.7"	chrX	+	101303071	101303131	101301784	101302431	101307074	101307134
954	"ENSMUSG00000096056.1"	"RP23-440J15.7"	chrX	+	101307074	101307134	101301784	101302431	101308756	101308906
957	"ENSMUSG00000030592.18"	"Ryr1"	chr7	-	29056233	29056248	29054888	29055059	29056923	29057016
958	"ENSMUSG00000030592.18"	"Ryr1"	chr7	-	29065575	29065625	29064816	29064877	29066494	29066616
973	"ENSMUSG00000017716.15"	"Birc5"	chr11	+	117849753	117849863	117849250	117849461	117852662	117852780
978	"ENSMUSG00000045983.15"	"Eif4g1"	chr16	+	20673867	20673961	20673294	20673655	20674227	20674314
979	"ENSMUSG00000045983.15"	"Eif4g1"	chr16	+	20674227	20674314	20672822	20672876	20675343	20675433
985	"ENSMUSG00000045983.15"	"Eif4g1"	chr16	+	20675343	20675520	20674110	20674314	20675729	20675829
986	"ENSMUSG00000045983.15"	"Eif4g1"	chr16	+	20675729	20675829	20674227	20674314	20677685	20677798
987	"ENSMUSG00000045983.15"	"Eif4g1"	chr16	+	20681419	20681578	20681182	20681316	20681736	20681922
988	"ENSMUSG00000045983.15"	"Eif4g1"	chr16	+	20687149	20687275	20686759	20686932	20687380	20687462
1004	"ENSMUSG00000039630.10"	"Hnrnpu"	chr1	-	178332996	178333109	178332092	178332356	178333546	178333646
1007	"ENSMUSG00000040651.9"	"Fam208a"	chr14	+	27467505	27467565	27466166	27466311	27471617	27472546
1014	"ENSMUSG00000030231.11"	"Plekha5"	chr6	+	140572864	140572966	140570320	140570470	140577226	140577338
1019	"ENSMUSG00000019951.10"	"Uhrf1bp1l"	chr10	+	89789297	89789381	89787104	89787285	89790550	89790733
1029	"ENSMUSG00000038412.8"	"Higd1a"	chr9	-	121856449	121856585	121852490	121852605	121856720	121856872
1031	"ENSMUSG00000038412.8"	"Higd1a"	chr9	-	121856720	121856872	121852490	121852605	121857511	121857535
1035	"ENSMUSG00000067369.12"	"Trmt2b"	chrX	-	134266260	134266315	134263726	134263861	134267330	134267561
1036	"ENSMUSG00000067369.12"	"Trmt2b"	chrX	-	134270509	134270585	134267330	134267561	134276845	134276920
1037	"ENSMUSG00000031446.14"	"Cul4a"	chr8	+	13106193	13106309	13105620	13105903	13115469	13115573
1039	"ENSMUSG00000031446.14"	"Cul4a"	chr8	+	13133122	13133241	13127709	13127777	13133648	13133841
1040	"ENSMUSG00000031446.14"	"Cul4a"	chr8	+	13136795	13136903	13136335	13136421	13140202	13140316
1057	"ENSMUSG00000022400.9"	"Rbx1"	chr15	+	81470951	81471022	81468154	81468233	81473842	81473928
1060	"ENSMUSG00000029913.14"	"Prdm5"	chr6	+	65859356	65859478	65857642	65857817	65862914	65862994
1061	"ENSMUSG00000029913.14"	"Prdm5"	chr6	+	65862914	65862994	65859356	65859478	65869180	65869265
1069	"ENSMUSG00000052062.14"	"Pard3b"	chr1	+	62144846	62144935	62076384	62076494	62153932	62154019
1073	"ENSMUSG00000021235.13"	"Coq6"	chr12	+	84368142	84368201	84366884	84367019	84368585	84368709
1074	"ENSMUSG00000021235.13"	"Coq6"	chr12	+	84371107	84371170	84370255	84371031	84371450	84371531
1080	"ENSMUSG00000029363.14"	"Rfc5"	chr5	-	117386721	117386858	117385387	117385467	117387868	117387933
1081	"ENSMUSG00000033047.5"	"Eif3l"	chr15	+	79089463	79089961	79086433	79086604	79093336	79093417
1089	"ENSMUSG00000022151.16"	"Ttc33"	chr15	+	5189581	5189803	5185524	5185572	5208368	5208450
1096	"ENSMUSG00000002949.15"	"Timm44"	chr8	-	4265225	4265276	4261907	4261997	4266555	4266680
1097	"ENSMUSG00000002949.15"	"Timm44"	chr8	-	4269854	4270025	4268299	4268380	4274136	4274232
1098	"ENSMUSG00000030619.9"	"Eed"	chr7	-	89962255	89962361	89955973	89956413	89964728	89964791
1100	"ENSMUSG00000030619.9"	"Eed"	chr7	-	89976896	89977049	89972129	89972323	89980411	89980461
1115	"ENSMUSG00000079259.2"	"Trim71"	chr9	-	114515732	114515867	114507132	114514096	114524953	114525121
1116	"ENSMUSG00000079259.2"	"Trim71"	chr9	-	114524953	114525121	114515732	114515867	114562304	114564369
1126	"ENSMUSG00000033653.17"	"Vps8"	chr16	+	21531279	21531362	21527465	21527592	21533062	21533161
1128	"ENSMUSG00000033653.17"	"Vps8"	chr16	+	21540018	21540108	21533062	21533161	21543267	21543314
1133	"ENSMUSG00000069825.12"	"RP23-213I10.15"	chr11	+	73336009	73336070	73333297	73333426	73336194	73336290
1139	"ENSMUSG00000037470.14"	"Uggt1"	chr1	-	36164443	36164523	36162204	36163410	36165508	36165611
1142	"ENSMUSG00000037470.14"	"Uggt1"	chr1	-	36234806	36234942	36230657	36230740	36244069	36244107
1147	"ENSMUSG00000026784.14"	"Pdss1"	chr2	+	22929743	22929857	22929539	22929620	22935558	22935639
1152	"ENSMUSG00000040029.14"	"Ipo8"	chr6	-	148824403	148824456	148821594	148821751	148831163	148831464
1153	"ENSMUSG00000040029.14"	"Ipo8"	chr6	-	148824403	148824485	148821594	148821751	148831163	148831426
1162	"ENSMUSG00000052488.7"	"Cherp"	chr8	-	72463077	72463316	72462800	72462934	72464083	72464519
1163	"ENSMUSG00000052488.7"	"Cherp"	chr8	-	72466382	72466558	72464083	72464519	72467762	72468042
1164	"ENSMUSG00000052488.7"	"Cherp"	chr8	-	72469863	72470015	72468374	72468486	72470089	72470227
1165	"ENSMUSG00000052488.7"	"Cherp"	chr8	-	72470870	72471055	72469863	72470227	72474611	72474785
1168	"ENSMUSG00000034192.5"	"Lsm3"	chr6	+	91517047	91517158	91515927	91516078	91519548	91519644
1169	"ENSMUSG00000034192.5"	"Lsm3"	chr6	+	91519548	91519644	91517047	91517158	91522240	91522620
1173	"ENSMUSG00000025137.15"	"Pcyt2"	chr11	-	120615290	120615452	120614330	120614397	120615848	120615937
1178	"ENSMUSG00000032497.16"	"Lrrfip2"	chr9	+	111180215	111180272	111161302	111161389	111182818	111182887
1180	"ENSMUSG00000032497.16"	"Lrrfip2"	chr9	+	111184189	111184279	111182818	111182887	111188761	111188806
1182	"ENSMUSG00000032497.16"	"Lrrfip2"	chr9	+	111207796	111207889	111205754	111205847	111213812	111213914
1189	"ENSMUSG00000031357.3"	"Syap1"	chrX	-	162859872	162859931	162859298	162859446	162863059	162863208
1191	"ENSMUSG00000027787.14"	"Nmd3"	chr3	+	69726360	69726457	69724235	69724391	69729337	69729418
1192	"ENSMUSG00000027787.14"	"Nmd3"	chr3	+	69729945	69730102	69729337	69729418	69730404	69730533
1194	"ENSMUSG00000024989.14"	"Cep55"	chr19	+	38057409	38057566	38055041	38055317	38057788	38057983
1196	"ENSMUSG00000024958.12"	"Gpr137"	chr19	-	6940921	6940949	6940351	6940482	6941091	6941507
1232	"ENSMUSG00000031858.16"	"Mau2"	chr8	-	70020419	70020510	70019746	70019874	70022135	70022247
1233	"ENSMUSG00000031858.16"	"Mau2"	chr8	-	70025827	70025893	70022619	70023697	70026173	70026251
1234	"ENSMUSG00000053510.12"	"Nrd1"	chr4	+	109016651	109016785	109013509	109013840	109017626	109017696
1237	"ENSMUSG00000053510.12"	"Nrd1"	chr4	+	109056509	109056648	109056289	109056321	109058258	109058306
1238	"ENSMUSG00000053510.12"	"Nrd1"	chr4	+	109058258	109058306	109056509	109056648	109058581	109058634
1239	"ENSMUSG00000053510.12"	"Nrd1"	chr4	+	109058984	109059068	109058581	109058634	109059771	109059862
1248	"ENSMUSG00000029603.15"	"Dtx1"	chr5	-	120682579	120682738	120682303	120682465	120683060	120683122
1252	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41196729	41196808	41196327	41196533	41199217	41199265
1253	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41211704	41211894	41209352	41209569	41218310	41218363
1254	"ENSMUSG00000028433.14"	"Ubap2"	chr4	-	41216565	41216633	41211704	41211894	41218310	41218363
1259	"ENSMUSG00000024073.14"	"Birc6"	chr17	+	74594321	74594453	74593088	74593249	74594869	74595001
1260	"ENSMUSG00000024073.14"	"Birc6"	chr17	+	74594363	74594453	74593088	74593249	74594869	74595001
1272	"ENSMUSG00000018999.14"	"Slc35b4"	chr6	-	34166373	34166423	34163588	34163670	34167624	34167727
1274	"ENSMUSG00000012519.14"	"Mlkl"	chr8	-	111315492	111315542	111314940	111315105	111316362	111316514
1280	"ENSMUSG00000006442.10"	"Srm"	chr4	+	148592043	148592164	148591502	148591786	148592481	148592574
1281	"ENSMUSG00000006442.10"	"Srm"	chr4	+	148592481	148592574	148591917	148592164	148593287	148593441
1282	"ENSMUSG00000017723.11"	"Wfdc2"	chr2	+	164563307	164563451	164562578	164562804	164564056	164564179
1286	"ENSMUSG00000065952.13"	"AC170806.6"	chr8	+	3573120	3573221	3567994	3568096	3577840	3578045
1291	"ENSMUSG00000022295.8"	"Atp6v1c1"	chr15	+	38682940	38683009	38679319	38681165	38686803	38686857
1292	"ENSMUSG00000022295.8"	"Atp6v1c1"	chr15	+	38686803	38686896	38682940	38683009	38687015	38687109
1293	"ENSMUSG00000038429.10"	"Usp5"	chr6	-	124816983	124817068	124815018	124815659	124817317	124817471
1294	"ENSMUSG00000038429.10"	"Usp5"	chr6	-	124828014	124828139	124826298	124826424	124828849	124828895
1307	"ENSMUSG00000079110.11"	"Capn3"	chr2	+	120498967	120498985	120496977	120497014	120501210	120501324
1312	"ENSMUSG00000027652.15"	"Ralgapb"	chr2	+	158462070	158462258	158456450	158456602	158464071	158464178
1314	"ENSMUSG00000018166.8"	"Erbb3"	chr10	-	128570935	128571007	128570053	128570354	128571169	128571358
1319	"ENSMUSG00000018697.14"	"Aatf"	chr11	-	84509658	84509796	84473051	84473166	84510198	84510417
1320	"ENSMUSG00000018697.14"	"Aatf"	chr11	-	84511482	84511578	84510198	84510417	84512140	84512329
1322	"ENSMUSG00000025103.8"	"Btbd1"	chr7	-	81805741	81805939	81800596	81801150	81815914	81815955
1324	"ENSMUSG00000024099.14"	"Ndufv2"	chr17	-	66091863	66091929	66089430	66089493	66101414	66101559
1327	"ENSMUSG00000028159.14"	"Dapp1"	chr3	-	137939136	137939199	137937736	137937822	137940860	137940908
1331	"ENSMUSG00000032175.11"	"Tyk2"	chr9	-	21124410	21124558	21123976	21124140	21124863	21124981
1333	"ENSMUSG00000050812.18"	"RP23-211P15.1"	chr4	-	58805540	58805646	58803669	58803758	58807750	58807889
1336	"ENSMUSG00000021639.16"	"Gtf2h2"	chr13	-	100461847	100461962	100460217	100460420	100468914	100469026
1337	"ENSMUSG00000021639.16"	"Gtf2h2"	chr13	-	100479190	100479254	100477101	100477210	100480539	100480647
1338	"ENSMUSG00000021639.16"	"Gtf2h2"	chr13	-	100480539	100480647	100479190	100479254	100481003	100481091
1339	"ENSMUSG00000021639.16"	"Gtf2h2"	chr13	-	100481003	100481091	100480539	100480647	100481211	100481302
1348	"ENSMUSG00000028789.16"	"Azin2"	chr4	-	128962083	128962204	128950599	128950772	128962300	128962420
1354	"ENSMUSG00000040225.15"	"Prrc2c"	chr1	-	162688115	162688217	162684054	162684256	162691140	162691233
1357	"ENSMUSG00000040225.15"	"Prrc2c"	chr1	-	162691140	162691233	162688115	162688217	162692372	162692624
1359	"ENSMUSG00000006315.9"	"Tmem147"	chr7	-	30727986	30728108	30727700	30727903	30728204	30728289
1360	"ENSMUSG00000006315.9"	"Tmem147"	chr7	-	30727986	30728129	30727702	30727903	30728204	30728289
1361	"ENSMUSG00000021215.15"	"Net1"	chr13	-	3884802	3884989	3882017	3884473	3886047	3886218
1363	"ENSMUSG00000026439.14"	"Rbbp5"	chr1	+	132489587	132489728	132484745	132484801	132490422	132490501
1369	"ENSMUSG00000021097.15"	"Clmn"	chr12	-	104783906	104783989	104780721	104782401	104785392	104785586
1372	"ENSMUSG00000036940.15"	"Kdm1a"	chr4	-	136552460	136552588	136551871	136552018	136553795	136553910
1373	"ENSMUSG00000036940.15"	"Kdm1a"	chr4	-	136553795	136553910	136551871	136552018	136554212	136554400
1378	"ENSMUSG00000040219.4"	"Ttc12"	chr9	-	49460389	49460461	49458649	49458710	49466771	49466831
1382	"ENSMUSG00000072294.5"	"Klf12"	chr14	-	100149731	100149795	100109770	100109860	100284256	100284484
1385	"ENSMUSG00000002718.14"	"Cse1l"	chr2	+	166915169	166915264	166906058	166906177	166919612	166919755
1386	"ENSMUSG00000002718.14"	"Cse1l"	chr2	+	166926350	166926458	166922753	166922844	166927243	166927336
1387	"ENSMUSG00000002718.14"	"Cse1l"	chr2	+	166927442	166927610	166927243	166927336	166927712	166927842
1388	"ENSMUSG00000002718.14"	"Cse1l"	chr2	+	166929784	166929987	166928957	166929023	166930581	166930666
1389	"ENSMUSG00000002718.14"	"Cse1l"	chr2	+	166929894	166929987	166928957	166929023	166930581	166930666
1396	"ENSMUSG00000057375.13"	"Yipf1"	chr4	+	107336436	107336524	107318941	107319105	107340985	107341102
1406	"ENSMUSG00000028559.17"	"Osbpl9"	chr4	-	109107880	109107949	109102496	109102592	109133743	109133820
1410	"ENSMUSG00000069727.5"	"AC102628.1"	chr7	-	42665017	42665144	42664757	42664818	42692650	42692718
1415	"ENSMUSG00000026701.15"	"Prdx6"	chr1	-	161247256	161247413	161244195	161244342	161250993	161251169
1418	"ENSMUSG00000039183.5"	"Nubp2"	chr17	-	24885418	24885617	24884400	24884555	24885718	24885837
1427	"ENSMUSG00000057440.7"	"Mpp7"	chr18	-	7379988	7380069	7356141	7356235	7403185	7403356
1428	"ENSMUSG00000057440.7"	"Mpp7"	chr18	-	7443973	7444105	7442792	7442874	7458931	7459012
1431	"ENSMUSG00000016541.10"	"Atxn10"	chr15	+	85359453	85359645	85336244	85336580	85365276	85365359
1436	"ENSMUSG00000036309.14"	"Skp1a"	chr11	+	52236836	52236933	52231994	52232118	52242586	52242660
1438	"ENSMUSG00000036309.14"	"Skp1a"	chr11	+	52243614	52243758	52242586	52242660	52244980	52245094
1439	"ENSMUSG00000036309.14"	"Skp1a"	chr11	+	52244980	52245121	52243614	52243758	52245984	52246052
1441	"ENSMUSG00000024793.14"	"Tnfrsf25"	chr4	+	152118246	152118302	152117639	152117694	152118400	152118499
1442	"ENSMUSG00000031478.16"	"Nek3"	chr8	-	22142889	22142939	22132992	22133095	22146930	22147003
1449	"ENSMUSG00000028573.18"	"Fggy"	chr4	+	95738788	95738917	95696959	95697075	95769425	95769436
1451	"ENSMUSG00000028573.18"	"Fggy"	chr4	+	95800556	95800664	95769425	95769529	95837584	95837659
1452	"ENSMUSG00000028573.18"	"Fggy"	chr4	+	95812107	95812169	95800556	95800664	95837584	95837659
1453	"ENSMUSG00000028573.18"	"Fggy"	chr4	+	95820881	95822125	95812107	95812169	95837584	95837659
1454	"ENSMUSG00000028573.18"	"Fggy"	chr4	+	95821977	95822125	95812107	95812169	95837584	95837659
1455	"ENSMUSG00000028573.18"	"Fggy"	chr4	+	95844072	95844193	95837584	95837659	95849581	95849676
1458	"ENSMUSG00000029727.7"	"Cyp3a13"	chr5	-	137915573	137915673	137911838	137911952	137917517	137917570
1459	"ENSMUSG00000024997.7"	"Prdx3"	chr19	-	60867515	60867619	60865165	60865331	60870003	60870139
1460	"ENSMUSG00000024997.7"	"Prdx3"	chr19	-	60873127	60873263	60871419	60871561	60874431	60874556
1461	"ENSMUSG00000022868.5"	"Ahsg"	chr16	+	22894794	22894879	22894324	22894435	22895193	22895357
1464	"ENSMUSG00000068740.13"	"Celsr2"	chr3	-	108395115	108395242	108394884	108395007	108395327	108395407
1465	"ENSMUSG00000022130.10"	"Tgds"	chr14	-	118115116	118115175	118114312	118114410	118116078	118116244
1469	"ENSMUSG00000016487.15"	"Ppfibp1"	chr6	+	146990513	146990600	146978043	146978249	146992401	146992435
1479	"ENSMUSG00000030766.15"	"Arhgap17"	chr7	-	123306374	123306456	123303695	123303776	123306967	123307079
1490	"ENSMUSG00000073702.11"	"Rpl31"	chr1	+	39370013	39370139	39367928	39368255	39370953	39371066
1495	"ENSMUSG00000025464.15"	"Paox"	chr7	+	140126325	140126815	140125656	140125882	140127507	140127707
1498	"ENSMUSG00000036820.11"	"Amdhd2"	chr17	-	24158639	24158694	24158309	24158522	24162975	24163115
1500	"ENSMUSG00000029263.15"	"Pigg"	chr5	+	108338554	108338746	108336103	108336561	108341794	108342104
1501	"ENSMUSG00000029050.15"	"Ski"	chr4	-	155157945	155158176	155154074	155157529	155159287	155159580
1502	"ENSMUSG00000029050.15"	"Ski"	chr4	-	155160833	155160956	155160579	155160695	155221551	155222201
1514	"ENSMUSG00000034343.14"	"Ube2f"	chr1	+	91254214	91254393	91250303	91250437	91262266	91262296
1515	"ENSMUSG00000034343.14"	"Ube2f"	chr1	+	91254259	91254393	91250318	91250437	91262266	91262296
1516	"ENSMUSG00000034343.14"	"Ube2f"	chr1	+	91254262	91254393	91250336	91250437	91262266	91262296
1517	"ENSMUSG00000034343.14"	"Ube2f"	chr1	+	91283946	91284009	91279504	91279537	91285304	91285391
1524	"ENSMUSG00000085642.8"	"RP23-33N12.1"	chr12	-	20915747	20915791	20914758	20914841	20920841	20921262
1530	"ENSMUSG00000021111.15"	"Papola"	chr12	+	105820340	105820450	105818779	105818899	105823555	105823677
1535	"ENSMUSG00000029550.11"	"Sppl3"	chr5	+	115061561	115061639	115011136	115011615	115074814	115074903
1552	"ENSMUSG00000000355.13"	"Mcts1"	chrX	+	38602575	38602673	38600577	38600778	38605938	38606072
1553	"ENSMUSG00000099871.1"	"RP24-500I4.2"	chrY	+	90841656	90841805	90837412	90837520	90842897	90843025
1556	"ENSMUSG00000039199.6"	"Zdhhc1"	chr8	-	105473205	105473299	105472990	105473069	105473483	105473566
1558	"ENSMUSG00000039199.6"	"Zdhhc1"	chr8	-	105484188	105484427	105483540	105483783	105485461	105485508
1574	"ENSMUSG00000020553.8"	"Pctp"	chr11	-	89986092	89986160	89982664	89984756	89987195	89987367
1577	"ENSMUSG00000038893.12"	"Fam117a"	chr11	+	95350992	95351171	95349809	95349848	95363998	95364168
1583	"ENSMUSG00000015016.8"	"Acsf3"	chr8	+	122779945	122780635	122775485	122775590	122781432	122781588
1584	"ENSMUSG00000015016.8"	"Acsf3"	chr8	+	122781432	122781588	122779945	122780635	122783946	122784101
1585	"ENSMUSG00000015016.8"	"Acsf3"	chr8	+	122785818	122785964	122783946	122784101	122790589	122790699
1590	"ENSMUSG00000037306.13"	"Man1c1"	chr4	-	134640286	134640383	134593249	134593365	134702944	134703766
1597	"ENSMUSG00000015943.11"	"Bola1"	chr3	-	96197549	96197737	96196587	96197279	96198436	96198489
1598	"ENSMUSG00000015943.11"	"Bola1"	chr3	-	96198164	96198226	96197549	96197737	96198436	96198489
1600	"ENSMUSG00000039452.6"	"Snx22"	chr9	-	66067779	66067812	66067512	66067580	66068126	66068221
1605	"ENSMUSG00000032024.10"	"Clmp"	chr9	+	40781112	40781254	40774362	40774485	40782306	40782471
1609	"ENSMUSG00000001127.12"	"Araf"	chrX	+	20851657	20851812	20851129	20851568	20851929	20852028
1617	"ENSMUSG00000026860.16"	"Sh3glb2"	chr2	-	30347080	30347104	30346610	30346700	30348554	30348617
1621	"ENSMUSG00000026860.16"	"Sh3glb2"	chr2	-	30355235	30355402	30354852	30354981	30359142	30359260
1622	"ENSMUSG00000026860.16"	"Sh3glb2"	chr2	-	30355260	30355402	30354852	30354981	30359142	30359240
1628	"ENSMUSG00000006699.17"	"Cdc42"	chr4	-	137335974	137336129	137332406	137332479	137357645	137357699
1641	"ENSMUSG00000063802.5"	"Hspbp1"	chr7	-	4684271	4684482	4681843	4682048	4684893	4684994
1642	"ENSMUSG00000063802.5"	"Hspbp1"	chr7	-	4684271	4684566	4681843	4682048	4684893	4684981
1643	"ENSMUSG00000063802.5"	"Hspbp1"	chr7	-	4684271	4684569	4681843	4682048	4684893	4685068
1654	"ENSMUSG00000027993.16"	"Trim2"	chr3	-	84171459	84171530	84167651	84167792	84177631	84177799
1655	"ENSMUSG00000027993.16"	"Trim2"	chr3	-	84172764	84172933	84171459	84171530	84177631	84177799
1667	"ENSMUSG00000083524.1"	"Mup-ps21"	chr4	-	62030688	62030762	62029972	62030083	62031527	62031662
1676	"ENSMUSG00000024170.15"	"Telo2"	chr17	-	25110706	25110854	25110226	25110329	25111115	25111184
1679	"ENSMUSG00000027699.19"	"Ect2"	chr3	-	27100827	27100971	27097221	27098488	27102394	27102502
1681	"ENSMUSG00000027699.19"	"Ect2"	chr3	-	27144951	27145059	27141625	27141699	27145955	27146045
1682	"ENSMUSG00000027699.19"	"Ect2"	chr3	-	27146836	27146882	27145955	27146045	27148992	27149072
1683	"ENSMUSG00000027699.19"	"Ect2"	chr3	-	27146836	27147019	27145955	27146045	27148794	27148887
1684	"ENSMUSG00000027699.19"	"Ect2"	chr3	-	27146836	27147019	27145955	27146045	27148992	27149072
1685	"ENSMUSG00000027699.19"	"Ect2"	chr3	-	27148794	27148887	27145955	27146045	27148992	27149069
1687	"ENSMUSG00000031065.14"	"Cdk16"	chrX	+	20695698	20695761	20695509	20695604	20696017	20696141
1688	"ENSMUSG00000033228.8"	"Scaf11"	chr15	-	96415728	96415947	96415031	96415151	96416848	96417189
1689	"ENSMUSG00000033228.8"	"Scaf11"	chr15	-	96415776	96415947	96415031	96415151	96416848	96417189
1693	"ENSMUSG00000037104.8"	"Socs5"	chr17	+	87120747	87120808	87107678	87108047	87133621	87137583
1703	"ENSMUSG00000031665.7"	"Sall1"	chr8	-	89029943	89033398	89027234	89028818	89042351	89042444
1709	"ENSMUSG00000021711.16"	"Trappc13"	chr13	-	104147243	104147344	104144403	104144554	104148083	104148282
1711	"ENSMUSG00000022760.16"	"Thap7"	chr16	-	17528934	17529075	17527981	17528740	17530229	17530385
1712	"ENSMUSG00000022760.16"	"Thap7"	chr16	-	17528934	17529075	17527981	17528740	17530777	17530857
1713	"ENSMUSG00000022760.16"	"Thap7"	chr16	-	17530229	17530385	17527981	17528740	17530777	17530857
1714	"ENSMUSG00000022760.16"	"Thap7"	chr16	-	17530229	17530385	17528934	17529075	17530777	17530857
1715	"ENSMUSG00000022760.16"	"Thap7"	chr16	-	17530777	17530857	17527981	17528740	17531024	17531052
1718	"ENSMUSG00000079511.8"	"RP23-177J21.2"	chr6	+	83103401	83103532	83103119	83103269	83103611	83103725
