ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
246	"ENSMUSG00000023577.15"	"Iqcf3"	chr9	-	106557460	106557565	106557460	106557562	106560950	106561019
247	"ENSMUSG00000037572.17"	"Wdhd1"	chr14	-	47266980	47267173	47266980	47267062	47268071	47268213
248	"ENSMUSG00000060827.2"	"Olfr1193"	chr2	+	88676728	88676985	88676889	88676985	88675627	88675749
249	"ENSMUSG00000060827.2"	"Olfr1193"	chr2	+	88677832	88681143	88678472	88681143	88676889	88676985
250	"ENSMUSG00000042675.15"	"Ypel3"	chr7	+	126777770	126777953	126777869	126777953	126776998	126777103
251	"ENSMUSG00000090077.9"	"Lime1"	chr2	+	181382193	181382544	181382486	181382544	181381357	181381394
252	"ENSMUSG00000052488.7"	"Cherp"	chr8	-	72468374	72468519	72468374	72468486	72469863	72470015
253	"ENSMUSG00000035585.16"	"Tsen34"	chr7	+	3695351	3695621	3695352	3695621	3694977	3695227
254	"ENSMUSG00000035585.16"	"Tsen34"	chr7	+	3695351	3695621	3695363	3695621	3694977	3695227
255	"ENSMUSG00000035585.16"	"Tsen34"	chr7	+	3695352	3695621	3695363	3695621	3694977	3695227
256	"ENSMUSG00000035585.16"	"Tsen34"	chr7	+	3700527	3701004	3700614	3701004	3695351	3695621
257	"ENSMUSG00000022881.14"	"Rfc4"	chr16	-	23117943	23118064	23117943	23118063	23120908	23120988
258	"ENSMUSG00000025137.15"	"Pcyt2"	chr11	-	120613640	120613774	120613640	120613725	120614330	120614397
259	"ENSMUSG00000020377.15"	"Ltc4s"	chr11	-	50236471	50236712	50236471	50236601	50237016	50237098
260	"ENSMUSG00000079036.10"	"Alkbh1"	chr12	-	87431399	87431538	87431399	87431536	87434118	87434209
261	"ENSMUSG00000079036.10"	"Alkbh1"	chr12	-	87431399	87431593	87431399	87431536	87434118	87434209
262	"ENSMUSG00000079036.10"	"Alkbh1"	chr12	-	87431399	87431593	87431399	87431538	87434118	87434209
263	"ENSMUSG00000004056.15"	"Akt2"	chr7	+	27629295	27629427	27629334	27629427	27628836	27628990
264	"ENSMUSG00000024073.14"	"Birc6"	chr17	+	74594321	74594453	74594363	74594453	74593088	74593249
265	"ENSMUSG00000024073.14"	"Birc6"	chr17	+	74613376	74613596	74613394	74613596	74611998	74612345
266	"ENSMUSG00000096664.7"	"RP23-21B19.7"	chr5	+	146539866	146540427	146539878	146540427	146539423	146539617
267	"ENSMUSG00000027810.14"	"Eif2a"	chr3	+	58539527	58539646	58539589	58539646	58537533	58537608
268	"ENSMUSG00000018999.14"	"Slc35b4"	chr6	-	34163588	34166423	34163588	34163670	34167624	34167727
269	"ENSMUSG00000026956.15"	"Uap1l1"	chr2	-	25363805	25363999	25363805	25363829	25364100	25364273
270	"ENSMUSG00000022744.12"	"Cldnd1"	chr16	+	58731268	58731412	58731301	58731412	58729437	58729747
271	"ENSMUSG00000037966.15"	"Ninj1"	chr13	+	49194838	49195057	49194893	49195057	49193735	49193964
272	"ENSMUSG00000018381.15"	"Abi3"	chr11	-	95833208	95833334	95833208	95833331	95833639	95833800
273	"ENSMUSG00000038429.10"	"Usp5"	chr6	-	124824555	124824701	124824555	124824647	124824851	124824985
274	"ENSMUSG00000024238.14"	"Zeb1"	chr18	+	5766220	5768025	5766391	5768025	5761327	5761433
275	"ENSMUSG00000016150.15"	"Tenm1"	chrX	-	42849028	42849178	42849028	42849175	42899687	42899926
276	"ENSMUSG00000009739.17"	"Pou6f1"	chr15	-	100587788	100587910	100587788	100587905	100591840	100592033
277	"ENSMUSG00000030945.17"	"Acsm2"	chr7	+	119591247	119591362	119591262	119591362	119591026	119591154
278	"ENSMUSG00000027652.15"	"Ralgapb"	chr2	+	158443237	158443405	158443303	158443405	158440769	158440971
279	"ENSMUSG00000027652.15"	"Ralgapb"	chr2	+	158450176	158450310	158450188	158450310	158448319	158448449
280	"ENSMUSG00000040865.15"	"Ino80d"	chr1	-	63093284	63093531	63093284	63093440	63093639	63093730
281	"ENSMUSG00000048920.8"	"Fkrp"	chr7	-	16815063	16815126	16815063	16815123	16816699	16816732
282	"ENSMUSG00000032175.11"	"Tyk2"	chr9	-	21123976	21124209	21123976	21124140	21124410	21124558
283	"ENSMUSG00000004071.13"	"Cdip1"	chr16	-	4768744	4769018	4768744	4768967	4769639	4769795
284	"ENSMUSG00000023930.13"	"Crisp2"	chr17	-	40786138	40786269	40786138	40786255	40790586	40790664
285	"ENSMUSG00000028789.16"	"Azin2"	chr4	-	128962083	128962204	128962083	128962201	128962300	128962428
286	"ENSMUSG00000040225.15"	"Prrc2c"	chr1	-	162723109	162723287	162723109	162723281	162724703	162724869
287	"ENSMUSG00000006315.9"	"Tmem147"	chr7	-	30727986	30728129	30727986	30728108	30728204	30728289
288	"ENSMUSG00000006315.9"	"Tmem147"	chr7	-	30728656	30728741	30728656	30728716	30729201	30729271
289	"ENSMUSG00000031736.11"	"Crnde"	chr8	-	92346783	92346918	92346783	92346912	92350690	92350754
290	"ENSMUSG00000026439.14"	"Rbbp5"	chr1	+	132484745	132484918	132484801	132484918	132484051	132484077
291	"ENSMUSG00000029722.15"	"Agfg2"	chr5	-	137661363	137661492	137661363	137661489	137663435	137663604
292	"ENSMUSG00000020131.14"	"Pcsk4"	chr10	-	80321286	80321951	80321286	80321921	80322080	80322209
293	"ENSMUSG00000020131.14"	"Pcsk4"	chr10	-	80325232	80325405	80325232	80325259	80325582	80325671
294	"ENSMUSG00000021097.15"	"Clmn"	chr12	-	104773772	104773898	104773772	104773843	104774488	104774549
295	"ENSMUSG00000034563.16"	"Ccpg1"	chr9	+	73005640	73005892	73005654	73005892	73001676	73001875
296	"ENSMUSG00000091652.2"	"Vmn1r57"	chr7	+	5219461	5219563	5219505	5219563	5218492	5218748
297	"ENSMUSG00000058298.8"	"Mcm9"	chr10	-	53615851	53616115	53615851	53616052	53620133	53620215
298	"ENSMUSG00000002718.14"	"Cse1l"	chr2	+	166929784	166929987	166929894	166929987	166928957	166929023
299	"ENSMUSG00000025156.17"	"Gps1"	chr11	+	120787008	120787069	120787011	120787069	120786771	120786849
300	"ENSMUSG00000057375.13"	"Yipf1"	chr4	+	107344487	107344678	107344511	107344678	107340985	107341102
301	"ENSMUSG00000037503.12"	"Fam168b"	chr1	-	34819591	34819790	34819591	34819769	34819866	34820009
302	"ENSMUSG00000037503.12"	"Fam168b"	chr1	-	34819866	34819963	34819866	34819920	34828766	34828847
303	"ENSMUSG00000037503.12"	"Fam168b"	chr1	-	34819866	34820009	34819866	34819920	34828766	34828847
304	"ENSMUSG00000037503.12"	"Fam168b"	chr1	-	34819866	34820009	34819866	34819963	34828766	34828847
305	"ENSMUSG00000007613.15"	"Tgfbr1"	chr4	+	47393246	47393489	47393258	47393489	47383748	47383994
306	"ENSMUSG00000024826.14"	"Dpf2"	chr19	-	5902362	5902491	5902362	5902434	5902630	5902768
307	"ENSMUSG00000039660.16"	"D2Wsu81e"	chr2	-	30175918	30176002	30175918	30175991	30176361	30176492
308	"ENSMUSG00000055110.8"	"RP23-107F15.1"	chrX	+	52594164	52594292	52594166	52594292	52585577	52585659
309	"ENSMUSG00000028439.14"	"Fam219a"	chr4	-	41517690	41520398	41517690	41520395	41520911	41520966
310	"ENSMUSG00000023088.17"	"Abcc1"	chr16	+	14458996	14459129	14459023	14459129	14457887	14457969
311	"ENSMUSG00000031478.16"	"Nek3"	chr8	-	22132049	22132199	22132049	22132193	22132992	22133095
312	"ENSMUSG00000028573.18"	"Fggy"	chr4	+	95820881	95822125	95821977	95822125	95812107	95812169
313	"ENSMUSG00000025507.13"	"Pidd1"	chr7	-	141440457	141440605	141440457	141440521	141440685	141440865
314	"ENSMUSG00000025507.13"	"Pidd1"	chr7	-	141441172	141441374	141441172	141441316	141441474	141441529
315	"ENSMUSG00000025507.13"	"Pidd1"	chr7	-	141441611	141441821	141441611	141441784	141442150	141442564
316	"ENSMUSG00000025507.13"	"Pidd1"	chr7	-	141441611	141441860	141441611	141441784	141442150	141442564
317	"ENSMUSG00000025507.13"	"Pidd1"	chr7	-	141441611	141441860	141441611	141441821	141442150	141442564
318	"ENSMUSG00000032235.15"	"Ice2"	chr9	+	69407116	69407366	69407264	69407366	69400476	69400581
319	"ENSMUSG00000073702.11"	"Rpl31"	chr1	+	39370953	39371066	39371008	39371066	39370013	39370139
320	"ENSMUSG00000028152.10"	"Tspan5"	chr3	+	138896788	138896914	138896852	138896914	138894347	138894518
321	"ENSMUSG00000066803.2"	"Vmn1r84"	chr7	-	12366057	12366134	12366057	12366116	12366544	12366625
322	"ENSMUSG00000034343.14"	"Ube2f"	chr1	+	91254214	91254393	91254259	91254393	91253759	91253827
323	"ENSMUSG00000025902.13"	"Sox17"	chr1	-	4493099	4493490	4493099	4493466	4493771	4493863
324	"ENSMUSG00000021111.15"	"Papola"	chr12	+	105828280	105828381	105828283	105828381	105826943	105827086
325	"ENSMUSG00000028786.15"	"Tmem54"	chr4	+	129111238	129111626	129111322	129111626	129110812	129110947
326	"ENSMUSG00000022199.11"	"Slc22a17"	chr14	-	54907885	54908366	54907885	54908103	54908501	54908647
327	"ENSMUSG00000022199.11"	"Slc22a17"	chr14	-	54908822	54908988	54908822	54908863	54909670	54909825
328	"ENSMUSG00000064068.13"	"Mtx1"	chr3	-	89209504	89209659	89209504	89209629	89210106	89210183
329	"ENSMUSG00000064068.13"	"Mtx1"	chr3	-	89210583	89210676	89210583	89210673	89212682	89212762
330	"ENSMUSG00000039199.6"	"Zdhhc1"	chr8	-	105472990	105473240	105472990	105473069	105473483	105473566
331	"ENSMUSG00000027525.17"	"Phactr3"	chr2	+	178328137	178328193	178328140	178328193	178302684	178302838
332	"ENSMUSG00000024677.13"	"Ms4a6b"	chr19	+	11526620	11526897	11526699	11526897	11523909	11523966
333	"ENSMUSG00000024393.14"	"Prrc2a"	chr17	-	35150816	35150905	35150816	35150902	35152617	35152785
334	"ENSMUSG00000026771.14"	"Spopl"	chr2	-	23544745	23544897	23544745	23544826	23545152	23545274
335	"ENSMUSG00000030742.7"	"Lat"	chr7	-	126368494	126368582	126368494	126368540	126368801	126368836
336	"ENSMUSG00000001127.12"	"Araf"	chrX	+	20858741	20858873	20858765	20858873	20858393	20858512
337	"ENSMUSG00000026222.16"	"Sp100"	chr1	+	85674654	85675266	85675194	85675266	85673624	85673771
338	"ENSMUSG00000028479.18"	"Gne"	chr4	-	44041662	44041889	44041662	44041884	44042162	44042292
339	"ENSMUSG00000023079.14"	"Gtf2ird1"	chr5	-	134366835	134366916	134366835	134366895	134376106	134376135
340	"ENSMUSG00000023079.14"	"Gtf2ird1"	chr5	-	134382529	134382685	134382529	134382586	134382780	134382830
341	"ENSMUSG00000006169.19"	"Clint1"	chr11	+	45907839	45908044	45907893	45908044	45906180	45906467
342	"ENSMUSG00000027993.16"	"Trim2"	chr3	-	84210172	84210354	84210172	84210351	84220628	84220874
343	"ENSMUSG00000039239.14"	"Tgfb2"	chr1	-	186630609	186630787	186630609	186630672	186632457	186632568
344	"ENSMUSG00000035601.9"	"Trmt10b"	chr4	+	45301201	45301344	45301235	45301344	45300433	45300627
345	"ENSMUSG00000032086.12"	"Bace1"	chr9	+	45856087	45856225	45856162	45856225	45854626	45854843
346	"ENSMUSG00000033628.15"	"Pik3c3"	chr18	+	30311146	30311325	30311219	30311325	30304974	30305042
347	"ENSMUSG00000027699.19"	"Ect2"	chr3	-	27146836	27147019	27146836	27146882	27148992	27149072
348	"ENSMUSG00000027699.19"	"Ect2"	chr3	-	27148992	27149072	27148992	27149069	27150028	27150180
349	"ENSMUSG00000031065.14"	"Cdk16"	chrX	+	20693906	20694171	20694037	20694171	20693323	20693531
350	"ENSMUSG00000033228.8"	"Scaf11"	chr15	-	96415031	96415151	96415031	96415149	96415776	96415947
351	"ENSMUSG00000033228.8"	"Scaf11"	chr15	-	96434919	96434997	96434919	96434996	96438181	96438350
352	"ENSMUSG00000021555.15"	"Naa35"	chr13	+	59625418	59625597	59625463	59625597	59624504	59624603
353	"ENSMUSG00000073164.11"	"RP23-286D7.1"	chr12	-	22958351	22960254	22958351	22958457	22992787	22992848
354	"ENSMUSG00000021711.16"	"Trappc13"	chr13	-	104144403	104144554	104144403	104144551	104147243	104147344
355	"ENSMUSG00000033439.12"	"Trmt13"	chr3	-	116582493	116582923	116582493	116582724	116585195	116585270
356	"ENSMUSG00000033439.12"	"Trmt13"	chr3	-	116588471	116588639	116588471	116588524	116589490	116589597
357	"ENSMUSG00000033318.7"	"Gstt2"	chr10	-	75832394	75832594	75832394	75832568	75832660	75832811
358	"ENSMUSG00000033318.7"	"Gstt2"	chr10	-	75832660	75832832	75832660	75832811	75833651	75833739
359	"ENSMUSG00000025877.14"	"Hk3"	chr13	-	55011147	55011443	55011147	55011308	55012026	55012260
360	"ENSMUSG00000047794.6"	"Olfr685"	chr7	-	105184647	105184794	105184647	105184714	105185919	105186012
361	"ENSMUSG00000025576.17"	"Rbfox3"	chr11	-	118491154	118492638	118491154	118491241	118494149	118494228
362	"ENSMUSG00000025576.17"	"Rbfox3"	chr11	-	118496350	118496531	118496350	118496390	118496937	118497070
363	"ENSMUSG00000033083.16"	"Tbc1d4"	chr14	-	101489511	101489622	101489511	101489619	101489852	101489944
364	"ENSMUSG00000076573.6"	"Igkv1-35"	chr6	-	70010948	70011261	70010948	70011258	70011624	70011673
365	"ENSMUSG00000027104.18"	"Atf2"	chr2	-	73880284	73880381	73880284	73880379	73892474	73892628
366	"ENSMUSG00000015095.12"	"Fbxw5"	chr2	+	25502856	25503045	25502870	25503045	25501935	25502151
367	"ENSMUSG00000015095.12"	"Fbxw5"	chr2	+	25502856	25503045	25502870	25503045	25502400	25502558
368	"ENSMUSG00000063052.9"	"Lrrc40"	chr3	+	158041585	158041659	158041619	158041659	158040440	158040622
369	"ENSMUSG00000023852.13"	"Chd1"	chr17	+	15760305	15760450	15760327	15760450	15758581	15758732
370	"ENSMUSG00000084786.9"	"Ubl5"	chr9	+	20645601	20645659	20645621	20645659	20645405	20645489
371	"ENSMUSG00000044454.5"	"Olfr867"	chr9	-	20050954	20055477	20050954	20055088	20057468	20057562
372	"ENSMUSG00000028546.17"	"Elavl4"	chr4	-	110203736	110206701	110203736	110206659	110209739	110209778
373	"ENSMUSG00000028546.17"	"Elavl4"	chr4	-	110203736	110206701	110203736	110206659	110211425	110211651
374	"ENSMUSG00000049676.14"	"Catsperg1"	chr7	-	29198112	29198408	29198112	29198220	29200116	29200254
375	"ENSMUSG00000028327.14"	"Stra6l"	chr4	+	45859935	45860036	45859970	45860036	45858146	45858222
376	"ENSMUSG00000053730.15"	"Tmem39b"	chr4	-	129692432	129692673	129692432	129692516	129693065	129693285
377	"ENSMUSG00000030084.11"	"Plxna1"	chr6	-	89322730	89322921	89322730	89322855	89323235	89323332
378	"ENSMUSG00000031452.15"	"AC134613.2"	chr8	-	13551647	13551832	13551647	13551716	13554653	13554732
379	"ENSMUSG00000031452.15"	"AC134613.2"	chr8	-	13551647	13551921	13551647	13551716	13554653	13554732
380	"ENSMUSG00000031452.15"	"AC134613.2"	chr8	-	13551647	13551921	13551647	13551832	13554653	13554732
381	"ENSMUSG00000027482.12"	"Bpifa3"	chr2	+	154138134	154138356	154138139	154138356	154137577	154137641
382	"ENSMUSG00000037907.16"	"Ankrd13b"	chr11	-	77473010	77473200	77473010	77473168	77473280	77473411
383	"ENSMUSG00000003824.12"	"Syce2"	chr8	+	84872701	84872832	84872719	84872832	84872110	84872253
384	"ENSMUSG00000018659.12"	"Pnpo"	chr11	-	96940015	96940955	96940015	96940069	96942409	96942534
385	"ENSMUSG00000051527.11"	"Usp29"	chr7	+	6738792	6738945	6738806	6738945	6737564	6737634
386	"ENSMUSG00000024459.18"	"H2-M5"	chr17	-	36987114	36987182	36987114	36987155	36987415	36987523
387	"ENSMUSG00000078773.11"	"Rad54b"	chr4	+	11601550	11601758	11601632	11601758	11599675	11599901
388	"ENSMUSG00000053119.11"	"Chmp3"	chr6	+	71558974	71559128	71559013	71559128	71552398	71552459
389	"ENSMUSG00000021012.16"	"Zc3h14"	chr12	+	98785317	98785406	98785329	98785406	98784915	98785052
390	"ENSMUSG00000032267.8"	"Usp28"	chr9	+	49023905	49024085	49023980	49024085	49018371	49018467
391	"ENSMUSG00000068917.12"	"Clk2"	chr3	+	89168694	89168923	89168697	89168923	89167034	89167204
392	"ENSMUSG00000068917.12"	"Clk2"	chr3	+	89169614	89169702	89169617	89169702	89168694	89168923
393	"ENSMUSG00000068917.12"	"Clk2"	chr3	+	89169614	89170115	89170048	89170115	89168694	89168923
394	"ENSMUSG00000038034.15"	"Igsf8"	chr1	+	172319292	172319423	172319331	172319423	172318553	172318967
395	"ENSMUSG00000034212.14"	"Ankmy1"	chr1	-	92871672	92871748	92871672	92871745	92876534	92876700
396	"ENSMUSG00000021972.14"	"Hmbox1"	chr14	-	64825600	64825695	64825600	64825692	64826771	64826867
397	"ENSMUSG00000020859.16"	"Spag9"	chr11	+	94092811	94092982	94092814	94092982	94092337	94092427
398	"ENSMUSG00000019791.12"	"Hint3"	chr10	-	30610316	30610461	30610316	30610443	30611647	30611717
399	"ENSMUSG00000020594.14"	"Pum2"	chr12	+	8718987	8719113	8719002	8719113	8713843	8713937
400	"ENSMUSG00000020594.14"	"Pum2"	chr12	+	8718987	8719113	8719005	8719113	8713843	8713937
401	"ENSMUSG00000020594.14"	"Pum2"	chr12	+	8719002	8719113	8719005	8719113	8713843	8713937
402	"ENSMUSG00000047412.16"	"Zbtb44"	chr9	+	31064178	31064342	31064232	31064342	31062040	31062125
403	"ENSMUSG00000039068.16"	"Zzz3"	chr3	+	152449012	152449128	152449015	152449128	152448778	152448926
404	"ENSMUSG00000040282.13"	"RP23-297K24.1"	chr2	+	115687045	115687169	115687063	115687169	115686384	115686450
405	"ENSMUSG00000030862.13"	"Cpxm2"	chr7	-	132059733	132059977	132059733	132059930	132062066	132062190
406	"ENSMUSG00000038271.17"	"Iffo1"	chr6	+	125151794	125151803	125151797	125151803	125151384	125151525
407	"ENSMUSG00000038271.17"	"Iffo1"	chr6	+	125151794	125152771	125152443	125152771	125151384	125151525
408	"ENSMUSG00000038271.17"	"Iffo1"	chr6	+	125151794	125152771	125152613	125152771	125151384	125151525
409	"ENSMUSG00000038271.17"	"Iffo1"	chr6	+	125152443	125152771	125152613	125152771	125151384	125151525
410	"ENSMUSG00000038271.17"	"Iffo1"	chr6	+	125153406	125153502	125153409	125153502	125153041	125153162
411	"ENSMUSG00000021363.14"	"Mak"	chr13	-	41030016	41030139	41030016	41030136	41034753	41034885
412	"ENSMUSG00000026096.14"	"Osgepl1"	chr1	+	53317901	53318289	53317906	53318289	53314855	53315099
413	"ENSMUSG00000020736.12"	"Nt5c"	chr11	-	115490419	115490769	115490419	115490744	115490852	115490967
414	"ENSMUSG00000020024.7"	"Cep83"	chr10	+	94750229	94750403	94750258	94750403	94748940	94749055
415	"ENSMUSG00000097962.7"	"RP23-156K23.1"	chr5	-	112584032	112584207	112584032	112584176	112585931	112586096
416	"ENSMUSG00000010358.13"	"Ifi35"	chr11	+	101457189	101457522	101457415	101457522	101456565	101456664
417	"ENSMUSG00000115529.1"	"RP23-47H16.3"	chr14	-	84472212	84472290	84472212	84472242	84475888	84476039
418	"ENSMUSG00000115529.1"	"RP23-47H16.3"	chr14	-	84472212	84472340	84472212	84472242	84475888	84476039
419	"ENSMUSG00000115529.1"	"RP23-47H16.3"	chr14	-	84472212	84472340	84472212	84472290	84475888	84476039
420	"ENSMUSG00000115529.1"	"RP23-47H16.3"	chr14	-	84472212	84472704	84472212	84472242	84476008	84476039
421	"ENSMUSG00000032850.16"	"Rnft2"	chr5	-	118237126	118237599	118237126	118237596	118242457	118242516
422	"ENSMUSG00000032850.16"	"Rnft2"	chr5	-	118242849	118243031	118242849	118242985	118243880	118243980
423	"ENSMUSG00000025340.14"	"Rabgef1"	chr5	+	130197946	130198116	130197949	130198116	130190876	130191043
424	"ENSMUSG00000057594.12"	"Arl16"	chr11	-	120466653	120466767	120466653	120466732	120467181	120467240
425	"ENSMUSG00000037225.13"	"Fgf2"	chr3	+	37404611	37404797	37404614	37404797	37396184	37396288
426	"ENSMUSG00000029147.10"	"Ppm1g"	chr5	-	31206037	31206453	31206037	31206132	31207562	31207695
427	"ENSMUSG00000029147.10"	"Ppm1g"	chr5	-	31207562	31207695	31207562	31207623	31208012	31208098
428	"ENSMUSG00000046691.13"	"Chtf8"	chr8	-	106886919	106887051	106886919	106887037	106887300	106887356
429	"ENSMUSG00000042502.10"	"Cd2bp2"	chr7	-	127194743	127194901	127194743	127194839	127195022	127195158
430	"ENSMUSG00000023991.16"	"Foxp4"	chr17	-	47875519	47875724	47875519	47875688	47875839	47875923
431	"ENSMUSG00000023991.16"	"Foxp4"	chr17	-	47878283	47878497	47878283	47878494	47878606	47878754
432	"ENSMUSG00000023991.16"	"Foxp4"	chr17	-	47880262	47880349	47880262	47880343	47880769	47880892
433	"ENSMUSG00000051586.16"	"Mical3"	chr6	-	121021182	121021356	121021182	121021353	121022225	121022288
434	"ENSMUSG00000059327.9"	"Eda"	chrX	+	100395018	100395143	100395027	100395143	100392332	100392384
435	"ENSMUSG00000055897.13"	"Ppp4r1l-ps"	chr2	-	173592116	173592333	173592116	173592221	173592801	173593014
436	"ENSMUSG00000055897.13"	"Ppp4r1l-ps"	chr2	-	173615482	173616423	173615482	173615576	173659322	173659367
437	"ENSMUSG00000026131.18"	"Dst"	chr1	+	34166938	34167091	34166941	34167091	34166179	34166305
438	"ENSMUSG00000036109.17"	"Mbnl3"	chrX	-	51128920	51129071	51128920	51128966	51130104	51130341
439	"ENSMUSG00000039449.14"	"Prpf18"	chr2	-	4643650	4643784	4643650	4643764	4645568	4645673
440	"ENSMUSG00000037364.12"	"Srrt"	chr5	-	137295986	137296113	137295986	137296092	137296217	137296307
441	"ENSMUSG00000037364.12"	"Srrt"	chr5	-	137296217	137296319	137296217	137296307	137296466	137296623
442	"ENSMUSG00000037364.12"	"Srrt"	chr5	-	137298725	137298883	137298725	137298880	137299557	137299672
443	"ENSMUSG00000022195.7"	"RP23-354M9.1"	chr15	-	12817857	12818284	12817857	12818127	12821403	12821553
444	"ENSMUSG00000021782.14"	"Dlg5"	chr14	-	24149362	24149512	24149362	24149469	24150138	24150272
445	"ENSMUSG00000006289.14"	"Osgep"	chr14	-	50919615	50919819	50919615	50919791	50919929	50920049
446	"ENSMUSG00000033728.14"	"Lrrc14"	chr15	+	76713400	76713985	76713815	76713985	76712866	76713220
447	"ENSMUSG00000064065.15"	"Ipcef1"	chr10	-	6980246	6980286	6980246	6980283	6996529	6996576
448	"ENSMUSG00000102802.2"	"Mgam2-ps"	chr6	+	40804615	40804745	40804643	40804745	40804417	40804549
449	"ENSMUSG00000035735.10"	"Dagla"	chr19	-	10254806	10255062	10254806	10254949	10255660	10255741
450	"ENSMUSG00000020598.16"	"Nrcam"	chr12	+	44570209	44570407	44570248	44570407	44568543	44568645
451	"ENSMUSG00000030670.16"	"Cyp2r1"	chr7	-	114551752	114552082	114551752	114551846	114552720	114553353
452	"ENSMUSG00000030670.16"	"Cyp2r1"	chr7	-	114552720	114552876	114552720	114552810	114554590	114554635
