ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
864	"ENSMUSG00000029924.12"	"Slc37a3"	chr6	-	39367643	39367766	39371205	39371329	39366888	39367046	39372078	39372137
865	"ENSMUSG00000028863.13"	"Meaf6"	chr4	+	125107516	125107546	125107651	125107709	125102838	125103031	125108322	125108356
866	"ENSMUSG00000031730.18"	"Dhodh"	chr8	-	109594619	109594779	109594915	109595069	109593476	109594131	109595646	109595760
867	"ENSMUSG00000054690.17"	"Emcn"	chr3	+	137391592	137391706	137403983	137404022	137379838	137379913	137416720	137416810
868	"ENSMUSG00000043987.18"	"Cep164"	chr9	-	45781951	45782248	45784882	45785029	45779689	45779836	45785777	45785921
869	"ENSMUSG00000043987.18"	"Cep164"	chr9	-	45781951	45782248	45785777	45785921	45779689	45779836	45787425	45787511
870	"ENSMUSG00000054423.14"	"Cadps"	chr14	-	12485640	12485658	12486524	12486593	12473408	12473515	12488980	12489104
871	"ENSMUSG00000054423.14"	"Cadps"	chr14	-	12485640	12485658	12488883	12488901	12473408	12473515	12488980	12489104
872	"ENSMUSG00000054423.14"	"Cadps"	chr14	-	12486524	12486593	12488883	12488901	12473408	12473515	12488980	12489104
873	"ENSMUSG00000036678.8"	"Aaas"	chr15	-	102339324	102339418	102339530	102339621	102339185	102339253	102339763	102339824
874	"ENSMUSG00000090626.9"	"Tex9"	chr9	-	72473657	72473792	72477736	72477910	72461855	72461990	72478339	72478422
875	"ENSMUSG00000032839.13"	"Trpc1"	chr9	-	95736819	95736921	95743196	95743351	95732006	95732209	95749667	95750358
876	"ENSMUSG00000020289.15"	"Nprl3"	chr11	-	32253874	32253949	32255438	32255568	32250124	32250278	32263024	32263094
877	"ENSMUSG00000021614.16"	"Vcan"	chr13	-	89688284	89693501	89702917	89705797	89685078	89685192	89712204	89712498
878	"ENSMUSG00000005947.11"	"Itgae"	chr11	+	73138766	73138862	73140666	73140762	73138454	73138511	73145540	73145651
879	"ENSMUSG00000030970.16"	"Ctbp2"	chr7	-	133081756	133081860	133123140	133123356	133025701	133025872	133124288	133124354
880	"ENSMUSG00000030970.16"	"Ctbp2"	chr7	-	133081756	133081860	133123140	133123356	133025712	133025872	133123657	133123770
881	"ENSMUSG00000031516.11"	"Dctn6"	chr8	-	34098918	34099101	34104985	34105039	34097188	34097294	34106341	34106406
882	"ENSMUSG00000031516.11"	"Dctn6"	chr8	-	34098918	34099101	34104985	34105098	34097188	34097294	34106341	34106406
883	"ENSMUSG00000018906.14"	"P4ha2"	chr11	+	54126237	54126297	54126345	54126411	54125762	54125816	54129047	54129116
884	"ENSMUSG00000003680.15"	"Taf6l"	chr19	-	8773289	8773424	8773504	8773692	8773027	8773106	8774334	8774467
885	"ENSMUSG00000036469.16"	"March1"	chr8	+	65967046	65967255	66121750	66121899	65879329	65879406	66276661	66276712
886	"ENSMUSG00000024457.16"	"Trim26"	chr17	+	36854283	36854301	36856070	36856088	36852462	36852693	36856201	36856224
887	"ENSMUSG00000061306.15"	"Slc38a10"	chr11	-	120108466	120108490	120109371	120109395	120106433	120106610	120109431	120109536
888	"ENSMUSG00000061306.15"	"Slc38a10"	chr11	-	120108466	120108553	120109371	120109395	120106433	120106610	120109431	120109536
889	"ENSMUSG00000010755.17"	"Cars"	chr7	-	143559648	143559708	143561858	143561926	143559127	143559211	143562960	143563041
890	"ENSMUSG00000006010.14"	"AC121113.1"	chr1	-	150380311	150380377	150381498	150381594	150375495	150375624	150382267	150382408
891	"ENSMUSG00000058835.14"	"Abi1"	chr2	-	22950183	22950270	22953434	22953608	22946575	22946761	22957017	22957118
892	"ENSMUSG00000058835.14"	"Abi1"	chr2	-	22950183	22950270	22953434	22953611	22946575	22946761	22957017	22957118
893	"ENSMUSG00000058835.14"	"Abi1"	chr2	-	22963213	22963228	22971026	22971041	22962400	22962501	22971082	22971259
894	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26442574	26442634	26459409	26459460	26438947	26439028	26459903	26459954
895	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26453537	26453600	26459409	26459460	26442574	26442634	26459903	26459954
896	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26459409	26459460	26459903	26459954	26453537	26453600	26460041	26460210
897	"ENSMUSG00000029769.16"	"Ccdc136"	chr6	+	29412363	29412534	29421990	29422097	29411247	29411385	29426624	29426948
898	"ENSMUSG00000064302.13"	"Clasp1"	chr1	+	118512174	118512222	118512704	118512728	118510205	118510376	118521826	118521934
899	"ENSMUSG00000064302.13"	"Clasp1"	chr1	+	118531977	118532085	118536134	118536197	118525296	118525455	118539265	118539369
900	"ENSMUSG00000028809.16"	"Srrm1"	chr4	-	135327091	135327223	135329003	135329045	135324818	135325280	135329372	135329517
901	"ENSMUSG00000059900.14"	"Tmem40"	chr6	-	115738947	115739022	115741540	115741672	115736382	115736436	115742309	115742387
902	"ENSMUSG00000079055.10"	"Slc8a3"	chr12	-	81214065	81214169	81216720	81216827	81209453	81209471	81314259	81316104
903	"ENSMUSG00000038388.14"	"Mpp6"	chr6	+	50145773	50145892	50158681	50158834	50110277	50110464	50162585	50162735
904	"ENSMUSG00000020311.17"	"Erlec1"	chr11	-	30935367	30935445	30939496	30939621	30934981	30935059	30943038	30943098
905	"ENSMUSG00000027361.15"	"Gabpb1"	chr2	-	126639228	126639344	126646562	126646748	126627441	126630382	126650067	126650181
906	"ENSMUSG00000027361.15"	"Gabpb1"	chr2	-	126639228	126639344	126646562	126646745	126628912	126630382	126650067	126650181
907	"ENSMUSG00000033931.9"	"Rbm34"	chr8	-	126959541	126959585	126961911	126961971	126953365	126953449	126965381	126965622
908	"ENSMUSG00000028782.14"	"Adgrb2"	chr4	+	130005389	130005554	130006751	130006916	130005024	130005108	130007561	130007726
909	"ENSMUSG00000028782.14"	"Adgrb2"	chr4	+	130014934	130015033	130016633	130016696	130014550	130014636	130017061	130017233
910	"ENSMUSG00000032297.11"	"Celf6"	chr9	+	59603807	59603870	59604129	59604210	59603447	59603597	59604299	59604443
911	"ENSMUSG00000032297.11"	"Celf6"	chr9	+	59603807	59603870	59604132	59604210	59603447	59603597	59604299	59604443
912	"ENSMUSG00000028568.16"	"Btf3l4"	chr4	-	108826099	108826213	108830517	108830583	108819135	108819337	108833507	108833614
913	"ENSMUSG00000027244.14"	"Atg13"	chr2	-	91679312	91679429	91679919	91679997	91678726	91678855	91680342	91680457
914	"ENSMUSG00000021913.8"	"Ogdhl"	chr14	+	32326978	32327149	32332180	32332283	32325793	32325998	32332485	32332601
915	"ENSMUSG00000027620.16"	"Rbm39"	chr2	-	156167684	156167750	156172827	156173022	156167537	156167591	156177335	156177385
916	"ENSMUSG00000027620.16"	"Rbm39"	chr2	-	156177751	156177906	156178879	156178952	156177335	156177385	156179176	156179240
917	"ENSMUSG00000052833.9"	"Sae1"	chr7	-	16370286	16370460	16378364	16378476	16368508	16368651	16387640	16387785
918	"ENSMUSG00000008658.16"	"Rbfox1"	chr16	+	7363864	7363904	7369800	7369843	7352931	7353064	7375904	7375969
919	"ENSMUSG00000030706.17"	"Mrpl48"	chr7	-	100559747	100559917	100565193	100565279	100552578	100552681	100571251	100571289
920	"ENSMUSG00000030706.17"	"Mrpl48"	chr7	-	100559747	100559917	100565193	100565427	100552578	100552681	100571251	100571289
921	"ENSMUSG00000034940.15"	"Synrg"	chr11	+	83985248	83985551	83986813	83987047	83982195	83982307	83987912	83987990
922	"ENSMUSG00000037791.15"	"Phf12"	chr11	+	77984015	77984197	78006726	78006799	77982753	77983377	78009400	78009794
923	"ENSMUSG00000031342.17"	"Gpm6b"	chrX	+	166353564	166353684	166367027	166367174	166344691	166345081	166372637	166372824
924	"ENSMUSG00000032435.9"	"Dync1li1"	chr9	+	114719857	114719902	114720548	114720669	114717862	114717922	114721704	114721857
925	"ENSMUSG00000002871.14"	"Tpra1"	chr6	+	88906537	88906712	88907575	88907826	88905948	88906078	88907940	88908072
926	"ENSMUSG00000002871.14"	"Tpra1"	chr6	+	88910340	88910401	88910547	88910650	88910150	88910261	88910796	88910877
927	"ENSMUSG00000020290.14"	"Xpo1"	chr11	+	23287344	23287451	23289757	23289952	23286744	23286928	23291462	23291631
928	"ENSMUSG00000031684.11"	"Slc10a7"	chr8	+	78662986	78663022	78686584	78686668	78578718	78578757	78697165	78697331
929	"ENSMUSG00000021357.14"	"Exoc2"	chr13	-	30911169	30911250	30925722	30925847	30906731	30906877	30927307	30927421
930	"ENSMUSG00000098950.7"	"RP23-220D12.12"	chr2	-	156079338	156079464	156098229	156098372	156079062	156079242	156103348	156103429
931	"ENSMUSG00000040681.14"	"Hmgn1"	chr16	-	96124722	96124845	96127152	96127203	96120617	96122417	96127310	96127340
932	"ENSMUSG00000040681.14"	"Hmgn1"	chr16	-	96127152	96127203	96127310	96127340	96124722	96124845	96127431	96127461
933	"ENSMUSG00000089669.7"	"Tnfsf13"	chr11	-	69684217	69684333	69684484	69684532	69683853	69683992	69684659	69684738
934	"ENSMUSG00000063884.6"	"Ptcd3"	chr6	-	71901195	71901319	71902855	71902960	71898339	71898455	71903425	71903494
935	"ENSMUSG00000037012.18"	"Hk1"	chr10	-	62364887	62365068	62374703	62374806	62358335	62358430	62374948	62375100
936	"ENSMUSG00000037012.18"	"Hk1"	chr10	-	62365022	62365068	62374703	62374806	62358335	62358430	62374948	62375100
937	"ENSMUSG00000101032.6"	"CH36-332O12.2"	chrY	+	66375896	66376027	66377424	66377608	66373977	66374025	66378123	66378193
938	"ENSMUSG00000034681.16"	"Rnps1"	chr17	+	24415040	24415162	24418037	24418218	24414674	24414734	24418456	24418612
939	"ENSMUSG00000034681.16"	"Rnps1"	chr17	+	24422149	24422303	24424401	24424543	24421748	24421851	24425085	24425895
940	"ENSMUSG00000024456.16"	"Diaph1"	chr18	-	37856452	37856547	37860414	37860513	37856173	37856275	37889214	37889223
941	"ENSMUSG00000024456.16"	"Diaph1"	chr18	-	37860414	37860522	37889214	37889223	37856452	37856547	37889697	37889812
942	"ENSMUSG00000057637.13"	"Prdm2"	chr4	-	143180876	143180991	143194660	143194734	143170035	143170188	143212614	143212705
943	"ENSMUSG00000074247.10"	"Dda1"	chr8	+	71472194	71472246	71473774	71473836	71472036	71472117	71474487	71476098
944	"ENSMUSG00000032399.8"	"Rpl4"	chr9	+	64174823	64174995	64175193	64175722	64173392	64173433	64176091	64176205
945	"ENSMUSG00000031565.18"	"Fgfr1"	chr8	+	25563373	25563524	25564339	25564484	25562137	25562328	25566710	25566913
946	"ENSMUSG00000026927.17"	"Sdccag3"	chr2	-	26385082	26385145	26385497	26385609	26384681	26384821	26385989	26386063
947	"ENSMUSG00000051747.14"	"Ttn"	chr2	-	76857903	76857987	76859913	76859997	76847724	76847808	76862799	76862859
948	"ENSMUSG00000029687.16"	"Ezh2"	chr6	-	47558177	47558294	47561668	47561938	47556029	47556150	47576535	47576664
949	"ENSMUSG00000022197.16"	"Pdzd2"	chr15	-	12437103	12437259	12442479	12442612	12419457	12419572	12445522	12445665
950	"ENSMUSG00000059475.13"	"Zfp426"	chr9	-	20474906	20475033	20478132	20478158	20473027	20473108	20486329	20486437
951	"ENSMUSG00000059475.13"	"Zfp426"	chr9	-	20474906	20475033	20478132	20478254	20473027	20473108	20486329	20486437
952	"ENSMUSG00000059475.13"	"Zfp426"	chr9	-	20474906	20475033	20478132	20478279	20473027	20473108	20486329	20486437
953	"ENSMUSG00000041119.11"	"Pde9a"	chr17	+	31414100	31414171	31415279	31415357	31386248	31386356	31420244	31420288
954	"ENSMUSG00000041119.11"	"Pde9a"	chr17	+	31415279	31415357	31420244	31420288	31414100	31414171	31443165	31443220
955	"ENSMUSG00000041119.11"	"Pde9a"	chr17	+	31420244	31420288	31443165	31443220	31415279	31415357	31443837	31443908
956	"ENSMUSG00000026950.17"	"Neb"	chr2	-	52153055	52153148	52156354	52156447	52151363	52151456	52157290	52157383
957	"ENSMUSG00000026950.17"	"Neb"	chr2	-	52161370	52161475	52162067	52162172	52160655	52160748	52162904	52163009
958	"ENSMUSG00000026950.17"	"Neb"	chr2	-	52185270	52185375	52186011	52186116	52183731	52183836	52187410	52187515
959	"ENSMUSG00000028292.14"	"Rars2"	chr4	+	34633657	34633713	34636951	34637035	34630472	34630570	34639244	34639321
960	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90895098	90895206	90914692	90914767	90680766	90680919	90921295	90921424
961	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90897246	90897426	90914692	90914767	90895098	90895206	90921295	90921424
962	"ENSMUSG00000058589.14"	"Anks1b"	chr10	+	90897246	90897426	90914695	90914767	90895098	90895206	90921295	90921424
963	"ENSMUSG00000075517.4"	"RP24-121C9.7"	chr15	-	82690970	82691145	82691199	82691360	82690361	82690538	82691441	82691594
964	"ENSMUSG00000024993.15"	"Fam45a"	chr19	+	60821206	60821355	60822294	60822406	60814591	60814808	60825830	60825931
965	"ENSMUSG00000090386.9"	"Mir99ahg"	chr16	+	77436354	77436402	77459373	77459502	77360662	77360718	77501502	77501610
966	"ENSMUSG00000021140.9"	"Pcnx"	chr12	+	81928241	81928374	81933530	81933715	81917664	81919380	81946930	81947021
967	"ENSMUSG00000014030.15"	"Pax5"	chr4	-	44537419	44537506	44570001	44570103	44531144	44531582	44609714	44609844
968	"ENSMUSG00000014030.15"	"Pax5"	chr4	-	44537419	44537506	44609714	44609844	44531496	44531582	44645547	44645723
969	"ENSMUSG00000014030.15"	"Pax5"	chr4	-	44570001	44570103	44609714	44609844	44531496	44531582	44645547	44645723
970	"ENSMUSG00000014030.15"	"Pax5"	chr4	-	44570001	44570103	44609714	44609844	44537419	44537506	44645547	44645723
971	"ENSMUSG00000014030.15"	"Pax5"	chr4	-	44609714	44609844	44615559	44615616	44570001	44570103	44645547	44645723
972	"ENSMUSG00000014030.15"	"Pax5"	chr4	-	44682668	44682733	44691834	44692032	44679453	44679568	44703370	44703413
973	"ENSMUSG00000014030.15"	"Pax5"	chr4	-	44682668	44682733	44697521	44697687	44679453	44679568	44703370	44703413
974	"ENSMUSG00000014030.15"	"Pax5"	chr4	-	44691834	44692032	44697521	44697687	44679453	44679568	44703370	44703413
975	"ENSMUSG00000014030.15"	"Pax5"	chr4	-	44691834	44692032	44697521	44697687	44682668	44682733	44710362	44710408
976	"ENSMUSG00000075415.13"	"Fnbp1"	chr2	-	31044881	31044896	31052984	31053080	31040404	31040514	31054023	31054218
977	"ENSMUSG00000075415.13"	"Fnbp1"	chr2	-	31044881	31044896	31052984	31053137	31040404	31040514	31054023	31054218
978	"ENSMUSG00000075415.13"	"Fnbp1"	chr2	-	31044881	31044896	31052984	31053167	31040404	31040514	31054023	31054218
979	"ENSMUSG00000059714.13"	"Flot1"	chr17	+	35824278	35824369	35824565	35824709	35824126	35824202	35824832	35824952
980	"ENSMUSG00000026933.17"	"Camsap1"	chr2	-	25952677	25952819	25956246	25956327	25945133	25945273	25965662	25965824
981	"ENSMUSG00000026933.17"	"Camsap1"	chr2	-	25953902	25953974	25955259	25955292	25952677	25952819	25956246	25956327
982	"ENSMUSG00000026933.17"	"Camsap1"	chr2	-	25953914	25953974	25955259	25955292	25952677	25952819	25956246	25956327
983	"ENSMUSG00000002205.16"	"Vrk3"	chr7	+	44759699	44759894	44760877	44760942	44757745	44757895	44762990	44763057
984	"ENSMUSG00000021820.18"	"Camk2g"	chr14	-	20745791	20745860	20747818	20747851	20744603	20744648	20755658	20755702
985	"ENSMUSG00000008855.17"	"Hdac5"	chr11	-	102218415	102218487	102224733	102224955	102206906	102207166	102230004	102230136
986	"ENSMUSG00000034164.17"	"Emid1"	chr11	-	5109543	5109634	5110689	5110774	5106264	5106969	5116879	5116924
987	"ENSMUSG00000029472.13"	"Anapc5"	chr5	-	122802129	122802219	122802822	122802904	122800450	122800632	122806244	122806435
988	"ENSMUSG00000026803.17"	"Ttf1"	chr2	+	29064618	29065908	29067002	29067229	29060261	29060303	29069891	29070077
989	"ENSMUSG00000020719.14"	"Ddx5"	chr11	-	106782468	106782693	106783958	106784018	106780354	106782256	106784100	106784162
990	"ENSMUSG00000020719.14"	"Ddx5"	chr11	-	106786447	106786544	106786908	106787074	106786225	106786359	106788272	106788459
991	"ENSMUSG00000027406.12"	"Idh3b"	chr2	-	130279555	130279726	130280262	130280323	130279312	130279437	130280456	130280551
992	"ENSMUSG00000094734.2"	"Olfr799"	chr10	+	129638678	129638745	129642129	129642243	129637483	129637774	129647104	129648326
993	"ENSMUSG00000028478.18"	"Clta"	chr4	+	44019873	44019991	44025448	44025560	44018812	44018850	44032400	44032845
994	"ENSMUSG00000028478.18"	"Clta"	chr4	+	44030214	44030268	44031399	44031435	44025448	44025560	44032400	44032846
995	"ENSMUSG00000062866.16"	"Phactr2"	chr10	-	13255309	13255321	13257576	13257816	13253341	13253879	13261765	13261924
996	"ENSMUSG00000030849.18"	"Fgfr2"	chr7	-	130198418	130198563	130199757	130199905	130196171	130196374	130200982	130201173
997	"ENSMUSG00000026527.13"	"Rgs7"	chr1	-	175066616	175066694	175076016	175076097	175059735	175059794	175076823	175076877
998	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143521400	143521430	143524160	143524280	143520383	143520440	143524693	143524716
999	"ENSMUSG00000059119.9"	"Nap1l4"	chr7	-	143524160	143524280	143524693	143524716	143521400	143521430	143527165	143527311
1000	"ENSMUSG00000052997.15"	"Uba2"	chr7	-	34155884	34155984	34157242	34157364	34154483	34154644	34157978	34158046
1001	"ENSMUSG00000040760.11"	"Appl1"	chr14	-	26960950	26961038	26962805	26962877	26959424	26959466	26963646	26963706
1002	"ENSMUSG00000044005.13"	"Gls2"	chr10	+	128200172	128200302	128200885	128200965	128199636	128199758	128201205	128201369
1003	"ENSMUSG00000027333.18"	"Smox"	chr2	+	131520411	131520646	131520921	131521171	131520094	131520268	131522058	131522219
1004	"ENSMUSG00000027333.18"	"Smox"	chr2	+	131520411	131520646	131521054	131521171	131520094	131520268	131522058	131522219
1005	"ENSMUSG00000027333.18"	"Smox"	chr2	+	131520411	131521171	131522058	131522219	131520094	131520268	131524742	131525172
1006	"ENSMUSG00000025583.15"	"Rptor"	chr11	+	119671277	119671360	119725009	119725168	119657663	119657766	119743866	119744013
1007	"ENSMUSG00000062604.11"	"Srpk2"	chr5	-	23616326	23616390	23624052	23624126	23565113	23565265	23675719	23675774
1008	"ENSMUSG00000060126.14"	"Tpt1"	chr14	+	75846693	75846799	75847243	75847360	75846202	75846393	75848098	75848297
1009	"ENSMUSG00000024104.11"	"Washc2"	chr6	+	116256226	116256289	116256615	116256828	116254089	116255168	116258641	116259256
1010	"ENSMUSG00000029162.15"	"Khk"	chr5	+	30926687	30926822	30927021	30927156	30924738	30924855	30928442	30928515
1011	"ENSMUSG00000021051.10"	"Ppp2r5e"	chr12	-	75493413	75493515	75515601	75515798	75485131	75485224	75593168	75593332
1012	"ENSMUSG00000038658.15"	"Ric1"	chr19	+	29584174	29584213	29584466	29584577	29579764	29579968	29585780	29585870
1013	"ENSMUSG00000027287.14"	"Snap23"	chr2	+	120590662	120590695	120590821	120590914	120586158	120586276	120594800	120594956
1014	"ENSMUSG00000035297.14"	"Cops4"	chr5	+	100541536	100541652	100543838	100543923	100537297	100537468	100547303	100547780
1015	"ENSMUSG00000034274.11"	"Thoc5"	chr11	+	4911434	4911470	4911528	4911563	4910626	4910759	4912780	4912858
1016	"ENSMUSG00000007411.16"	"Mark3"	chr12	+	111592576	111592768	111604510	111604564	111574522	111575101	111615395	111615444
1017	"ENSMUSG00000021910.15"	"Nisch"	chr14	-	31188638	31188794	31189730	31189826	31187649	31187718	31190995	31191091
1018	"ENSMUSG00000033487.14"	"Fndc3a"	chr14	-	72589753	72589991	72599065	72599142	72584574	72584844	72652015	72652091
1019	"ENSMUSG00000030982.18"	"AC165086.3"	chr7	+	118809877	118809976	118811804	118811882	118806990	118807054	118813529	118813644
1020	"ENSMUSG00000028886.15"	"Eya3"	chr4	+	132661894	132661938	132667154	132667234	132656692	132656788	132670188	132670255
1021	"ENSMUSG00000028886.15"	"Eya3"	chr4	+	132670188	132670255	132689704	132689790	132661894	132661938	132692961	132693145
1022	"ENSMUSG00000034621.14"	"Gpatch8"	chr11	-	102531312	102531330	102537111	102537146	102528093	102528166	102538281	102538356
1023	"ENSMUSG00000041670.16"	"Rims1"	chr1	-	22404443	22404515	22421740	22421830	22397450	22397563	22425870	22425933
1024	"ENSMUSG00000041670.16"	"Rims1"	chr1	-	22593032	22593044	22594092	22594104	22538285	22538623	22596370	22596584
1025	"ENSMUSG00000073406.10"	"H2-Bl"	chr17	-	36081241	36081517	36083232	36083508	36080998	36081115	36083695	36083965
1026	"ENSMUSG00000040387.16"	"Klhl32"	chr4	-	24632642	24632701	24682054	24682270	24629159	24629352	24708952	24709051
1027	"ENSMUSG00000040387.16"	"Klhl32"	chr4	-	24682054	24682270	24708952	24709051	24632642	24632701	24743857	24743965
1028	"ENSMUSG00000058388.14"	"Phtf1"	chr3	+	103987426	103987561	103988614	103988774	103985752	103985909	103991037	103991211
1029	"ENSMUSG00000075703.15"	"Ept1"	chr5	+	30248411	30248520	30252709	30252784	30247462	30247531	30256077	30256340
1030	"ENSMUSG00000064215.13"	"Ifi27"	chr12	+	103437389	103437524	103437675	103437705	103436562	103436682	103439400	103439562
1031	"ENSMUSG00000028859.14"	"Csf3r"	chr4	+	126027188	126027316	126027316	126027400	126026080	126026179	126029762	126030062
1032	"ENSMUSG00000036737.12"	"Oxsr1"	chr9	-	119294414	119294523	119304804	119304917	119284545	119284687	119322004	119322322
1033	"ENSMUSG00000000340.10"	"Dbt"	chr3	+	116520236	116520360	116523351	116523427	116513069	116513191	116533254	116533436
1034	"ENSMUSG00000019916.14"	"P4ha1"	chr10	+	59354339	59354410	59355349	59355420	59352082	59352259	59361860	59361960
1035	"ENSMUSG00000033543.17"	"Gtf2a2"	chr9	+	70017072	70017191	70018679	70018818	70016818	70016923	70019388	70019515
1036	"ENSMUSG00000070306.3"	"Ccdc153"	chr9	+	44241621	44241687	44243013	44243133	44240997	44241076	44243571	44243664
1037	"ENSMUSG00000026037.14"	"Orc2"	chr1	-	58501322	58501426	58501841	58501890	58500240	58500384	58504771	58505109
1038	"ENSMUSG00000026037.14"	"Orc2"	chr1	-	58501322	58501426	58501841	58501884	58500345	58500384	58504771	58504955
1039	"ENSMUSG00000002265.16"	"Peg3"	chr7	-	6717112	6717196	6717798	6717888	6716053	6716157	6718425	6718556
1040	"ENSMUSG00000039701.11"	"Usp53"	chr3	-	122961318	122961432	122961532	122961641	122961154	122961237	122962883	122963018
1041	"ENSMUSG00000043323.16"	"Fbrsl1"	chr5	-	110381600	110381646	110396044	110396074	110379268	110379593	110416029	110416065
1042	"ENSMUSG00000043323.16"	"Fbrsl1"	chr5	-	110396044	110396074	110416029	110416065	110381600	110381646	110417842	110417947
1043	"ENSMUSG00000055541.17"	"Lair1"	chr7	-	4010729	4010846	4028706	4029036	4010589	4010632	4055917	4055953
1044	"ENSMUSG00000032511.17"	"Scn5a"	chr9	-	119543098	119543190	119543323	119543415	119539523	119539754	119550605	119550734
1045	"ENSMUSG00000041617.10"	"Ccdc74a"	chr16	+	17648066	17648126	17649994	17650074	17647607	17647652	17650148	17650205
1046	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70599839	70599899	70600008	70600062	70599687	70599757	70600395	70600485
1047	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70602231	70602316	70602400	70602462	70600395	70600485	70602573	70602646
1048	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70602400	70602462	70602573	70602646	70602231	70602316	70608124	70608268
1049	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70602434	70602462	70602573	70602646	70602231	70602316	70608124	70608287
1050	"ENSMUSG00000034252.14"	"Senp6"	chr9	+	80087429	80087523	80089848	80089906	80066902	80067572	80092266	80092412
1051	"ENSMUSG00000044573.16"	"Acp1"	chr12	-	30904717	30904831	30904869	30904983	30897744	30897806	30905068	30905142
1052	"ENSMUSG00000022570.6"	"Tsta3"	chr15	-	75926966	75927095	75928428	75928543	75926742	75926872	75928891	75929049
1053	"ENSMUSG00000022570.6"	"Tsta3"	chr15	-	75926966	75927095	75928428	75928512	75926798	75926872	75928891	75929049
1054	"ENSMUSG00000022570.6"	"Tsta3"	chr15	-	75926966	75927123	75928428	75928512	75926798	75926872	75928891	75929049
1055	"ENSMUSG00000022570.6"	"Tsta3"	chr15	-	75926966	75927123	75928428	75928543	75926798	75926872	75928891	75929049
1056	"ENSMUSG00000030204.10"	"Ddx47"	chr6	+	135015194	135015383	135015575	135015647	135012301	135012395	135015821	135015940
1057	"ENSMUSG00000031816.15"	"Mthfsd"	chr8	-	121105573	121105687	121105717	121105831	121104391	121104505	121106869	121106973
1058	"ENSMUSG00000031816.15"	"Mthfsd"	chr8	-	121105573	121105687	121105717	121105831	121104391	121104558	121106869	121106973
1059	"ENSMUSG00000042810.14"	"Krba1"	chr6	+	48406296	48406431	48406833	48407007	48405233	48405389	48407672	48407822
1060	"ENSMUSG00000042810.14"	"Krba1"	chr6	+	48406299	48406431	48406833	48407007	48405233	48405389	48407672	48407822
1061	"ENSMUSG00000042810.14"	"Krba1"	chr6	+	48408528	48408726	48409169	48409343	48407672	48407822	48409717	48409894
1062	"ENSMUSG00000015536.14"	"Mocs2"	chr13	+	114824566	114824694	114825210	114825234	114820801	114820946	114826157	114826281
1063	"ENSMUSG00000024563.15"	"Smad2"	chr18	+	76262439	76262727	76286859	76286949	76241579	76241979	76287927	76288121
1064	"ENSMUSG00000042323.17"	"Pbrm1"	chr14	+	31110414	31110579	31113848	31114004	31107108	31107310	31117012	31117083
1065	"ENSMUSG00000026490.18"	"Cdc42bpa"	chr1	+	180118735	180118783	180123923	180123962	180117666	180117743	180134296	180134380
1066	"ENSMUSG00000026490.18"	"Cdc42bpa"	chr1	+	180118735	180118783	180130795	180130900	180117666	180117743	180134296	180134380
1067	"ENSMUSG00000026490.18"	"Cdc42bpa"	chr1	+	180123923	180123962	180130795	180130900	180117666	180117743	180134296	180134380
1068	"ENSMUSG00000026490.18"	"Cdc42bpa"	chr1	+	180123923	180123962	180130795	180130900	180118735	180118783	180134296	180134380
1069	"ENSMUSG00000029635.15"	"Cdk8"	chr5	+	146271594	146271735	146283628	146283686	146268214	146268325	146286107	146286239
1070	"ENSMUSG00000037720.16"	"Tmem33"	chr5	+	67263729	67263824	67264269	67264457	67260963	67261033	67267301	67267369
1071	"ENSMUSG00000005882.18"	"Uqcc1"	chr2	-	155851358	155851472	155858111	155858189	155846893	155848526	155887108	155887217
1072	"ENSMUSG00000005882.18"	"Uqcc1"	chr2	-	155858111	155858189	155887108	155887217	155851358	155851472	155901297	155901355
1073	"ENSMUSG00000027763.13"	"Mbnl1"	chr3	+	60621422	60621458	60622145	60622240	60615619	60615773	60625123	60625198
1074	"ENSMUSG00000070436.12"	"Serpinh1"	chr7	-	99351823	99351867	99352881	99352965	99348802	99349464	99353052	99353114
1075	"ENSMUSG00000093817.7"	"RP23-457I6.1"	chrX	+	27690057	27690090	27690286	27690450	27689460	27689547	27691008	27691121
1076	"ENSMUSG00000040720.15"	"RP23-242O9.1"	chr4	+	11505441	11505610	11506953	11507076	11501308	11501357	11507906	11508179
1077	"ENSMUSG00000068882.13"	"Ssb"	chr2	+	69867451	69867552	69868778	69868850	69867271	69867379	69869141	69869181
1078	"ENSMUSG00000068882.13"	"Ssb"	chr2	+	69868778	69868850	69869141	69869181	69867451	69867552	69869879	69870020
1079	"ENSMUSG00000030850.17"	"Ate1"	chr7	-	130503721	130503850	130504693	130504822	130481682	130481715	130507481	130507699
